,Sold to Customer,Country,Customer region redefined,Pr CFN,recommend,Pr Division,confidence,Qty in Sales unit of measure (SUM),base average qty,base weightage qty,recommend average qty,final recommend qty,final recommend qty w probability
218,119900946999,Australia,South Australia,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,0.0
219,119901075651,Australia,Western Australia,173022,DS100A,MITG,0.6,2.0,7.0,-0.71,42.0,12.0,0.0
220,119901075651,Australia,Western Australia,ABSTACK30X,186-0106,MITG,0.53,32.0,62.0,-0.48,137.0,71.0,71.0
221,119901075651,Australia,Western Australia,ABSTACK30X,DS100A,MITG,0.54,32.0,62.0,-0.48,42.0,22.0,22.0
222,119901075651,Australia,Western Australia,EASYCAPII6,DS100A,MITG,0.5,7.0,18.0,-0.61,42.0,16.0,0.0
223,119901075651,Australia,Western Australia,LF1837,173050G,MITG,0.5,76.0,108.0,-0.3,84.0,59.0,0.0
224,119901075651,Australia,Western Australia,LF1837,186-0106,MITG,0.57,76.0,108.0,-0.3,137.0,96.0,96.0
225,119901075651,Australia,Western Australia,LF1837,DS100A,MITG,0.58,76.0,108.0,-0.3,42.0,29.0,29.0
226,119901075651,Australia,Western Australia,LF1937,186-0106,MITG,0.56,18.0,125.0,-0.86,137.0,19.0,19.0
227,119901075651,Australia,Western Australia,LF1937,340-000-000,MITG,0.5,18.0,125.0,-0.86,24.0,3.0,3.0
228,119901075651,Australia,Western Australia,LF1937,DS100A,MITG,0.58,18.0,125.0,-0.86,42.0,6.0,6.0
229,119901075651,Australia,Western Australia,LF4418,186-0106,MITG,0.57,22.0,66.0,-0.67,137.0,45.0,0.0
230,119901075651,Australia,Western Australia,LF4418,340-000-000,MITG,0.52,22.0,66.0,-0.67,24.0,8.0,8.0
231,119901075651,Australia,Western Australia,LF4418,DS100A,MITG,0.61,22.0,66.0,-0.67,42.0,14.0,14.0
232,119901075651,Australia,Western Australia,OMS-PDBS2,340-000-000,MITG,0.51,9.0,19.0,-0.53,24.0,11.0,0.0
233,119901075651,Australia,Western Australia,OMS-PDBS2,DS100A,MITG,0.58,9.0,19.0,-0.53,42.0,20.0,20.0
234,119901075651,Australia,Western Australia,OMS-T10SB,186-0106,MITG,0.52,22.0,25.0,-0.12,137.0,121.0,121.0
235,119901075651,Australia,Western Australia,OMS-T10SB,DS100A,MITG,0.58,22.0,25.0,-0.12,42.0,37.0,0.0
236,119901075651,Australia,Western Australia,TECR1410DP2,DS100A,MITG,0.54,16.0,61.0,-0.74,42.0,11.0,0.0
237,119901385395,Australia,New South Wales,8886803712,150462,MITG,0.53,1.0,113.0,-0.99,75.0,1.0,1.0
238,119901385395,Australia,New South Wales,8886803712,186-0106,MITG,0.55,1.0,113.0,-0.99,137.0,1.0,0.0
239,119901385395,Australia,New South Wales,8886803712,LF1837,MITG,0.54,1.0,113.0,-0.99,108.0,1.0,1.0
240,119901385395,Australia,New South Wales,8886803712,LF1937,MITG,0.59,1.0,113.0,-0.99,125.0,1.0,1.0
241,119901385395,Australia,New South Wales,8888247031,150462,MITG,0.5,2.0,36.0,-0.94,75.0,4.0,4.0
242,119901385395,Australia,New South Wales,8888247031,186-0106,MITG,0.59,2.0,36.0,-0.94,137.0,8.0,8.0
243,119901385395,Australia,New South Wales,8888247031,LF1837,MITG,0.53,2.0,36.0,-0.94,108.0,6.0,0.0
244,119901385395,Australia,New South Wales,8888247056,186-0106,MITG,0.61,0.5,21.0,-0.98,137.0,3.0,0.0
245,119901385395,Australia,New South Wales,8888247056,LF1837,MITG,0.54,0.5,21.0,-0.98,108.0,2.0,0.0
246,119901385395,Australia,New South Wales,8888247056,LF1937,MITG,0.62,0.5,21.0,-0.98,125.0,2.0,2.0
247,119901385395,Australia,New South Wales,ABSTACK30X,186-0106,MITG,0.53,22.0,62.0,-0.65,137.0,48.0,0.0
248,119901385395,Australia,New South Wales,ABSTACK30X,DS100A,MITG,0.54,22.0,62.0,-0.65,42.0,15.0,15.0
249,119901385395,Australia,New South Wales,ABSTACK30X,LF1837,MITG,0.64,22.0,62.0,-0.65,108.0,38.0,0.0
250,119901385395,Australia,New South Wales,LF2019,DS100A,MITG,0.6,1.0,26.0,-0.96,42.0,2.0,0.0
251,119901385395,Australia,New South Wales,LF2019,LF1837,MITG,0.7,1.0,26.0,-0.96,108.0,4.0,4.0
252,119901385395,Australia,New South Wales,OMS-PDB1000,LF1837,MITG,0.69,3.0,12.0,-0.75,108.0,27.0,27.0
253,119901385395,Australia,New South Wales,OMS-PDBS2,340-000-000,MITG,0.51,6.0,19.0,-0.68,24.0,8.0,0.0
254,119901385395,Australia,New South Wales,OMS-PDBS2,DS100A,MITG,0.58,6.0,19.0,-0.68,42.0,13.0,13.0
255,119901385395,Australia,New South Wales,OMS-PDBS2,LF1837,MITG,0.68,6.0,19.0,-0.68,108.0,35.0,35.0
256,119901385395,Australia,New South Wales,OMS-T10SB,186-0106,MITG,0.52,8.0,25.0,-0.68,137.0,44.0,44.0
257,119901385395,Australia,New South Wales,OMS-T10SB,DS100A,MITG,0.58,8.0,25.0,-0.68,42.0,13.0,13.0
258,119901385395,Australia,New South Wales,OMS-T10SB,LF1837,MITG,0.64,8.0,25.0,-0.68,108.0,35.0,35.0
259,119901385395,Australia,New South Wales,PEDICAP,LF1837,MITG,0.53,1.0,24.0,-0.96,108.0,4.0,4.0
260,119901385395,Australia,New South Wales,TECR1410DP2,DS100A,MITG,0.54,10.0,61.0,-0.84,42.0,7.0,0.0
261,119901385395,Australia,New South Wales,TECR1410DP2,LF1837,MITG,0.68,10.0,61.0,-0.84,108.0,17.0,0.0
262,119902463388,New Zealand,New Zealand,186-0106,LF1837,MITG,0.51,1.0,137.0,-0.99,108.0,1.0,1.0
263,119902514758,New Zealand,New Zealand,173022,DS100A,MITG,0.6,34.0,7.0,3.86,42.0,204.0,0.0
264,119902514758,New Zealand,New Zealand,173049,DS100A,MITG,0.63,5.0,46.0,-0.89,42.0,5.0,5.0
265,119902514758,New Zealand,New Zealand,8886803712,150462,MITG,0.53,49.0,113.0,-0.57,75.0,32.0,0.0
266,119902514758,New Zealand,New Zealand,8888247031,150462,MITG,0.5,3.4,36.0,-0.91,75.0,7.0,7.0
267,119902514758,New Zealand,New Zealand,EGIA60AMT,DS100A,MITG,0.59,192.0,109.0,0.76,42.0,74.0,0.0
268,119902514758,New Zealand,New Zealand,EGIAUSTND,DS100A,MITG,0.61,4.0,68.0,-0.94,42.0,3.0,3.0
269,119902514758,New Zealand,New Zealand,LF1837,DS100A,MITG,0.58,78.0,108.0,-0.28,42.0,30.0,30.0
270,119902514758,New Zealand,New Zealand,LF1937,340-000-000,MITG,0.5,188.0,125.0,0.5,24.0,36.0,36.0
271,119902514758,New Zealand,New Zealand,LF1937,DS100A,MITG,0.58,188.0,125.0,0.5,42.0,63.0,63.0
272,119902514758,New Zealand,New Zealand,LF2019,DS100A,MITG,0.6,2.0,26.0,-0.92,42.0,3.0,0.0
273,119902514758,New Zealand,New Zealand,LF4418,340-000-000,MITG,0.52,7.0,66.0,-0.89,24.0,3.0,0.0
274,119902514758,New Zealand,New Zealand,LF4418,DS100A,MITG,0.61,7.0,66.0,-0.89,42.0,5.0,0.0
275,119904077435,Australia,New South Wales,118-80,186-0106,MITG,0.69,1.0,20.0,-0.95,137.0,7.0,0.0
276,119904077435,Australia,New South Wales,173022,DS100A,MITG,0.6,2.0,7.0,-0.71,42.0,12.0,12.0
277,119904077435,Australia,New South Wales,8886803712,150462,MITG,0.53,22.0,113.0,-0.81,75.0,14.0,14.0
278,119904077435,Australia,New South Wales,8886803712,186-0106,MITG,0.55,22.0,113.0,-0.81,137.0,26.0,26.0
279,119904077435,Australia,New South Wales,ABSTACK30X,186-0106,MITG,0.53,61.0,62.0,-0.02,137.0,134.0,0.0
280,119904077435,Australia,New South Wales,ABSTACK30X,DS100A,MITG,0.54,61.0,62.0,-0.02,42.0,41.0,41.0
281,119904077435,Australia,New South Wales,LF1837,173050G,MITG,0.5,1.0,108.0,-0.99,84.0,1.0,1.0
282,119904077435,Australia,New South Wales,LF1837,186-0106,MITG,0.57,1.0,108.0,-0.99,137.0,1.0,1.0
283,119904077435,Australia,New South Wales,LF1837,DS100A,MITG,0.58,1.0,108.0,-0.99,42.0,0.0,0.0
284,119904077435,Australia,New South Wales,LF1937,186-0106,MITG,0.56,76.0,125.0,-0.39,137.0,84.0,0.0
285,119904077435,Australia,New South Wales,LF1937,DS100A,MITG,0.58,76.0,125.0,-0.39,42.0,26.0,26.0
286,119904077435,Australia,New South Wales,LF2019,DS100A,MITG,0.6,14.0,26.0,-0.46,42.0,23.0,0.0
287,119904077435,Australia,New South Wales,LF4418,186-0106,MITG,0.57,13.0,66.0,-0.8,137.0,27.0,27.0
288,119904077435,Australia,New South Wales,LF4418,DS100A,MITG,0.61,13.0,66.0,-0.8,42.0,8.0,0.0
289,119904077435,Australia,New South Wales,TECR1410DP2,DS100A,MITG,0.54,24.0,61.0,-0.61,42.0,16.0,0.0
290,119904282525,New Zealand,New Zealand,173022,DS100A,MITG,0.6,1.0,7.0,-0.86,42.0,6.0,6.0
291,119904282525,New Zealand,New Zealand,173049,DS100A,MITG,0.63,160.0,46.0,2.48,42.0,146.0,146.0
292,119904282525,New Zealand,New Zealand,8888247031,150462,MITG,0.5,26.4,36.0,-0.27,75.0,55.0,0.0
293,119904282525,New Zealand,New Zealand,ABSTACK30X,DS100A,MITG,0.54,16.0,62.0,-0.74,42.0,11.0,0.0
294,119904282525,New Zealand,New Zealand,EASYCAPII6,DS100A,MITG,0.5,16.21,18.0,-0.1,42.0,38.0,0.0
295,119904282525,New Zealand,New Zealand,EGIA60AMT,DS100A,MITG,0.59,206.0,109.0,0.89,42.0,79.0,79.0
296,119904282525,New Zealand,New Zealand,EGIAUSTND,DS100A,MITG,0.61,52.0,68.0,-0.24,42.0,32.0,32.0
297,119904282525,New Zealand,New Zealand,LF1837,173050G,MITG,0.5,23.0,108.0,-0.79,84.0,18.0,18.0
298,119904282525,New Zealand,New Zealand,LF1837,DS100A,MITG,0.58,23.0,108.0,-0.79,42.0,9.0,9.0
299,119904282525,New Zealand,New Zealand,LF1937,340-000-000,MITG,0.5,548.0,125.0,3.38,24.0,105.0,105.0
300,119904282525,New Zealand,New Zealand,LF1937,DS100A,MITG,0.58,548.0,125.0,3.38,42.0,184.0,0.0
301,119904282525,New Zealand,New Zealand,LF2019,DS100A,MITG,0.6,38.0,26.0,0.46,42.0,61.0,61.0
302,119904282525,New Zealand,New Zealand,LF4418,340-000-000,MITG,0.52,593.0,66.0,7.98,24.0,216.0,216.0
303,119904282525,New Zealand,New Zealand,LF4418,DS100A,MITG,0.61,593.0,66.0,7.98,42.0,377.0,0.0
304,119904282525,New Zealand,New Zealand,OMS-PDBS2,340-000-000,MITG,0.51,14.0,19.0,-0.26,24.0,18.0,0.0
305,119904282525,New Zealand,New Zealand,OMS-PDBS2,DS100A,MITG,0.58,14.0,19.0,-0.26,42.0,31.0,31.0
306,119904282525,New Zealand,New Zealand,OMS-T10SB,DS100A,MITG,0.58,14.0,25.0,-0.44,42.0,24.0,24.0
307,119904313381,New Zealand,New Zealand,186-0106,LF1837,MITG,0.51,3.0,137.0,-0.98,108.0,2.0,0.0
308,119904438937,New Zealand,New Zealand,8888247031,150462,MITG,0.5,5.2,36.0,-0.86,75.0,10.0,10.0
309,119904438937,New Zealand,New Zealand,8888247031,186-0106,MITG,0.59,5.2,36.0,-0.86,137.0,19.0,19.0
310,119904438937,New Zealand,New Zealand,8888247031,LF1837,MITG,0.53,5.2,36.0,-0.86,108.0,15.0,0.0
311,119904438937,New Zealand,New Zealand,8888247056,186-0106,MITG,0.61,2.5,21.0,-0.88,137.0,16.0,0.0
312,119904438937,New Zealand,New Zealand,8888247056,LF1837,MITG,0.54,2.5,21.0,-0.88,108.0,13.0,0.0
313,119904438937,New Zealand,New Zealand,8888247056,LF1937,MITG,0.62,2.5,21.0,-0.88,125.0,15.0,15.0
314,119904438937,New Zealand,New Zealand,E1455,LF1837,MITG,0.61,0.72,45.0,-0.98,108.0,2.0,0.0
315,119904438937,New Zealand,New Zealand,EASYCAPII6,DS100A,MITG,0.5,1.6600000000000001,18.0,-0.91,42.0,4.0,4.0
316,119904438937,New Zealand,New Zealand,EASYCAPII6,LF1837,MITG,0.5,1.6600000000000001,18.0,-0.91,108.0,10.0,10.0
317,119904438937,New Zealand,New Zealand,PEDICAP,LF1837,MITG,0.53,4.98,24.0,-0.79,108.0,23.0,23.0
318,119905049239,Australia,Victoria,173022,DS100A,MITG,0.6,12.0,7.0,0.71,42.0,72.0,0.0
319,119905049239,Australia,Victoria,173049,DS100A,MITG,0.63,30.0,46.0,-0.35,42.0,27.0,27.0
320,119905049239,Australia,Victoria,340-000-000,350-013-000,MITG,0.77,1.0,24.0,-0.96,13.0,1.0,0.0
321,119905049239,Australia,Victoria,340-000-000,X3-003-000,MITG,0.65,1.0,24.0,-0.96,6.0,0.0,0.0
322,119905049239,Australia,Victoria,350-005-000,300-000-000,MITG,0.5,1.0,14.0,-0.93,4.0,0.0,0.0
323,119905049239,Australia,Victoria,350-005-000,350-013-000,MITG,0.92,1.0,14.0,-0.93,13.0,1.0,1.0
324,119905049239,Australia,Victoria,350-005-000,X3-003-000,MITG,0.75,1.0,14.0,-0.93,6.0,0.0,0.0
325,119905049239,Australia,Victoria,8886803712,150462,MITG,0.53,294.0,113.0,1.6,75.0,195.0,0.0
326,119905049239,Australia,Victoria,8888247031,150462,MITG,0.5,12.0,36.0,-0.67,75.0,25.0,25.0
327,119905049239,Australia,Victoria,ABSTACK30X,DS100A,MITG,0.54,153.0,62.0,1.47,42.0,104.0,104.0
328,119905049239,Australia,Victoria,D-YS,DS100A,MITG,0.8,15.0,9.0,0.67,42.0,70.0,70.0
329,119905049239,Australia,Victoria,EASYCAPII6,DS100A,MITG,0.5,28.0,18.0,0.56,42.0,66.0,66.0
330,119905049239,Australia,Victoria,EGIA60AMT,DS100A,MITG,0.59,75.0,109.0,-0.31,42.0,29.0,0.0
331,119905049239,Australia,Victoria,EGIAUSTND,DS100A,MITG,0.61,143.0,68.0,1.1,42.0,88.0,88.0
332,119905049239,Australia,Victoria,LF1837,173050G,MITG,0.5,7.0,108.0,-0.94,84.0,5.0,0.0
333,119905049239,Australia,Victoria,LF1837,DS100A,MITG,0.58,7.0,108.0,-0.94,42.0,3.0,0.0
334,119905049239,Australia,Victoria,LF1937,DS100A,MITG,0.58,409.0,125.0,2.27,42.0,137.0,137.0
335,119905049239,Australia,Victoria,LF2019,DS100A,MITG,0.6,44.0,26.0,0.69,42.0,71.0,71.0
336,119905049239,Australia,Victoria,LF4418,DS100A,MITG,0.61,166.0,66.0,1.52,42.0,106.0,106.0
337,119905049239,Australia,Victoria,MMT-7020C5,MMT-7810W1,Diabetes,0.51,1.0,26.0,-0.96,2.0,0.0,0.0
338,119905049239,Australia,Victoria,OMS-PDBS2,DS100A,MITG,0.58,18.0,19.0,-0.05,42.0,40.0,40.0
339,119905049239,Australia,Victoria,OMS-T10SB,DS100A,MITG,0.58,31.0,25.0,0.24,42.0,52.0,52.0
340,119905049239,Australia,Victoria,TECR1410DP2,DS100A,MITG,0.54,101.0,61.0,0.66,42.0,70.0,70.0
341,119906447671,Australia,Victoria,173022,DS100A,MITG,0.6,1.0,7.0,-0.86,42.0,6.0,0.0
342,119906447671,Australia,Victoria,173022,LF1837,MITG,0.72,1.0,7.0,-0.86,108.0,15.0,15.0
343,119906447671,Australia,Victoria,173049,DS100A,MITG,0.63,7.0,46.0,-0.85,42.0,6.0,0.0
344,119906447671,Australia,Victoria,173049,LF1837,MITG,0.79,7.0,46.0,-0.85,108.0,16.0,16.0
345,119906447671,Australia,Victoria,174006,LF1837,MITG,0.69,4.0,19.0,-0.79,108.0,23.0,23.0
346,119906447671,Australia,Victoria,186-0106,LF1837,MITG,0.51,216.0,137.0,0.58,108.0,171.0,0.0
347,119906447671,Australia,Victoria,8886803712,150462,MITG,0.53,85.0,113.0,-0.25,75.0,56.0,0.0
348,119906447671,Australia,Victoria,8886803712,LF1837,MITG,0.54,85.0,113.0,-0.25,108.0,81.0,81.0
349,119906447671,Australia,Victoria,8888247031,150462,MITG,0.5,8.0,36.0,-0.78,75.0,16.0,16.0
350,119906447671,Australia,Victoria,8888247031,LF1837,MITG,0.53,8.0,36.0,-0.78,108.0,24.0,24.0
351,119906447671,Australia,Victoria,8888247056,LF1837,MITG,0.54,7.0,21.0,-0.67,108.0,36.0,36.0
352,119906447671,Australia,Victoria,ABSTACK30X,DS100A,MITG,0.54,46.0,62.0,-0.26,42.0,31.0,31.0
353,119906447671,Australia,Victoria,ABSTACK30X,LF1837,MITG,0.64,46.0,62.0,-0.26,108.0,80.0,0.0
354,119906447671,Australia,Victoria,EASYCAPII6,DS100A,MITG,0.5,1.66,18.0,-0.91,42.0,4.0,0.0
355,119906447671,Australia,Victoria,EASYCAPII6,LF1837,MITG,0.5,1.66,18.0,-0.91,108.0,10.0,10.0
356,119906447671,Australia,Victoria,EGIA45AMT,LF1837,MITG,0.77,11.0,28.0,-0.61,108.0,42.0,42.0
357,119906447671,Australia,Victoria,EGIA45AVM,LF1837,MITG,0.78,12.0,16.0,-0.25,108.0,81.0,81.0
358,119906447671,Australia,Victoria,EGIA60AMT,DS100A,MITG,0.59,9.0,109.0,-0.92,42.0,3.0,0.0
359,119906447671,Australia,Victoria,EGIA60AMT,LF1837,MITG,0.74,9.0,109.0,-0.92,108.0,9.0,9.0
360,119906447671,Australia,Victoria,EGIA60AVM,LF1837,MITG,0.78,12.0,30.0,-0.6,108.0,43.0,0.0
361,119906447671,Australia,Victoria,EGIAUSTND,DS100A,MITG,0.61,14.0,68.0,-0.79,42.0,9.0,0.0
362,119906447671,Australia,Victoria,EGIAUSTND,LF1837,MITG,0.78,14.0,68.0,-0.79,108.0,23.0,23.0
363,119906447671,Australia,Victoria,LF1212,LF1837,MITG,0.71,7.0,12.0,-0.42,108.0,63.0,63.0
364,119906447671,Australia,Victoria,LF1937,340-000-000,MITG,0.5,832.0,125.0,5.66,24.0,160.0,160.0
365,119906447671,Australia,Victoria,LF1937,DS100A,MITG,0.58,832.0,125.0,5.66,42.0,280.0,0.0
366,119906447671,Australia,Victoria,LF1937,LF1837,MITG,0.7,832.0,125.0,5.66,108.0,719.0,0.0
367,119906447671,Australia,Victoria,OMS-PDB1000,LF1837,MITG,0.69,1.0,12.0,-0.92,108.0,9.0,9.0
368,119906447671,Australia,Victoria,OMS-PDBS2,340-000-000,MITG,0.51,1.0,19.0,-0.95,24.0,1.0,0.0
369,119906447671,Australia,Victoria,OMS-PDBS2,DS100A,MITG,0.58,1.0,19.0,-0.95,42.0,2.0,2.0
370,119906447671,Australia,Victoria,OMS-PDBS2,LF1837,MITG,0.68,1.0,19.0,-0.95,108.0,5.0,0.0
371,119906447671,Australia,Victoria,OMS-T10SB,DS100A,MITG,0.58,1.0,25.0,-0.96,42.0,2.0,2.0
372,119906447671,Australia,Victoria,OMS-T10SB,LF1837,MITG,0.64,1.0,25.0,-0.96,108.0,4.0,0.0
373,119906447671,Australia,Victoria,SIG60AXT,LF1837,MITG,0.78,596.0,108.0,4.52,108.0,596.0,596.0
374,119906447671,Australia,Victoria,TECR1410DP2,DS100A,MITG,0.54,18.0,61.0,-0.7,42.0,13.0,0.0
375,119906447671,Australia,Victoria,TECR1410DP2,LF1837,MITG,0.68,18.0,61.0,-0.7,108.0,32.0,32.0
376,119907098266,Australia,New South Wales,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,0.0
377,119907279751,Australia,Victoria,MMT-7020C5,MMT-7810W1,Diabetes,0.51,19.0,26.0,-0.27,2.0,1.0,0.0
378,119908446188,Australia,Victoria,173049,DS100A,MITG,0.63,2.0,46.0,-0.96,42.0,2.0,2.0
379,119908446188,Australia,Victoria,8886803712,150462,MITG,0.53,28.0,113.0,-0.75,75.0,19.0,0.0
380,119908446188,Australia,Victoria,ABSTACK30X,DS100A,MITG,0.54,26.0,62.0,-0.58,42.0,18.0,18.0
381,119908446188,Australia,Victoria,EASYCAPII6,DS100A,MITG,0.5,4.0,18.0,-0.78,42.0,9.0,0.0
382,119908446188,Australia,Victoria,EGIA60AMT,DS100A,MITG,0.59,9.0,109.0,-0.92,42.0,3.0,3.0
383,119908446188,Australia,Victoria,EGIAUSTND,DS100A,MITG,0.61,28.0,68.0,-0.59,42.0,17.0,0.0
384,119908446188,Australia,Victoria,LF1837,173050G,MITG,0.5,29.0,108.0,-0.73,84.0,23.0,0.0
385,119908446188,Australia,Victoria,LF1837,DS100A,MITG,0.58,29.0,108.0,-0.73,42.0,11.0,0.0
386,119908446188,Australia,Victoria,LF1937,340-000-000,MITG,0.5,8.0,125.0,-0.94,24.0,1.0,0.0
387,119908446188,Australia,Victoria,LF1937,DS100A,MITG,0.58,8.0,125.0,-0.94,42.0,3.0,0.0
388,119908446188,Australia,Victoria,LF4418,340-000-000,MITG,0.52,23.0,66.0,-0.65,24.0,8.0,8.0
389,119908446188,Australia,Victoria,LF4418,DS100A,MITG,0.61,23.0,66.0,-0.65,42.0,15.0,15.0
390,119908446188,Australia,Victoria,OMS-PDBS2,340-000-000,MITG,0.51,7.0,19.0,-0.63,24.0,9.0,9.0
391,119908446188,Australia,Victoria,OMS-PDBS2,DS100A,MITG,0.58,7.0,19.0,-0.63,42.0,16.0,0.0
392,119908446188,Australia,Victoria,OMS-T10SB,DS100A,MITG,0.58,6.0,25.0,-0.76,42.0,10.0,10.0
393,119908446188,Australia,Victoria,TECR1410DP2,DS100A,MITG,0.54,38.0,61.0,-0.38,42.0,26.0,26.0
394,119908844135,Australia,Victoria,MMT-7020C5,MMT-7810W1,Diabetes,0.51,6.0,26.0,-0.77,2.0,0.0,0.0
395,119909359557,Australia,South Australia,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,0.0
396,119909566676,Australia,Victoria,173022,DS100A,MITG,0.6,3.0,7.0,-0.57,42.0,18.0,18.0
397,119909566676,Australia,Victoria,173049,DS100A,MITG,0.63,10.0,46.0,-0.78,42.0,9.0,9.0
398,119909566676,Australia,Victoria,8886803712,150462,MITG,0.53,44.0,113.0,-0.61,75.0,29.0,0.0
399,119909566676,Australia,Victoria,8888247031,150462,MITG,0.5,20.0,36.0,-0.44,75.0,42.0,0.0
400,119909566676,Australia,Victoria,ABSTACK30X,DS100A,MITG,0.54,28.0,62.0,-0.55,42.0,19.0,0.0
401,119909566676,Australia,Victoria,D-YS,DS100A,MITG,0.8,4.0,9.0,-0.56,42.0,18.0,18.0
402,119909566676,Australia,Victoria,EASYCAPII6,DS100A,MITG,0.5,8.0,18.0,-0.56,42.0,18.0,18.0
403,119909566676,Australia,Victoria,EGIA60AMT,DS100A,MITG,0.59,36.0,109.0,-0.67,42.0,14.0,14.0
404,119909566676,Australia,Victoria,EGIAUSTND,DS100A,MITG,0.61,47.0,68.0,-0.31,42.0,29.0,0.0
405,119909566676,Australia,Victoria,LF1837,173050G,MITG,0.5,38.0,108.0,-0.65,84.0,29.0,29.0
406,119909566676,Australia,Victoria,LF1837,DS100A,MITG,0.58,38.0,108.0,-0.65,42.0,15.0,0.0
407,119909566676,Australia,Victoria,LF1937,DS100A,MITG,0.58,126.0,125.0,0.01,42.0,42.0,0.0
408,119909566676,Australia,Victoria,LF2019,DS100A,MITG,0.6,17.0,26.0,-0.35,42.0,27.0,27.0
409,119909566676,Australia,Victoria,LF4418,DS100A,MITG,0.61,157.0,66.0,1.38,42.0,100.0,100.0
410,119909566676,Australia,Victoria,OMS-T10SB,DS100A,MITG,0.58,1.0,25.0,-0.96,42.0,2.0,2.0
411,119909735651,Australia,New South Wales,174006,LF1837,MITG,0.69,6.0,19.0,-0.68,108.0,35.0,0.0
412,119909735651,Australia,New South Wales,176630,LF1837,MITG,0.72,1.0,147.0,-0.99,108.0,1.0,1.0
413,119909735651,Australia,New South Wales,186-0106,LF1837,MITG,0.51,2.0,137.0,-0.99,108.0,1.0,1.0
414,119909735651,Australia,New South Wales,340-000-000,X3-003-000,MITG,0.65,1.0,24.0,-0.96,6.0,0.0,0.0
415,119909735651,Australia,New South Wales,350-005-000,LF1937,MITG,0.51,1.0,14.0,-0.93,125.0,9.0,9.0
416,119909735651,Australia,New South Wales,350-005-000,X3-003-000,MITG,0.75,1.0,14.0,-0.93,6.0,0.0,0.0
417,119909735651,Australia,New South Wales,350-013-000,LF1937,MITG,0.52,1.0,13.0,-0.92,125.0,10.0,0.0
418,119909735651,Australia,New South Wales,350-013-000,X3-003-000,MITG,0.77,1.0,13.0,-0.92,6.0,0.0,0.0
419,119909735651,Australia,New South Wales,ABSTACK30X,DS100A,MITG,0.54,23.0,62.0,-0.63,42.0,16.0,0.0
420,119909735651,Australia,New South Wales,ABSTACK30X,LF1837,MITG,0.64,23.0,62.0,-0.63,108.0,40.0,40.0
421,119909735651,Australia,New South Wales,E1455,LF1837,MITG,0.61,18.0,45.0,-0.6,108.0,43.0,0.0
422,119909735651,Australia,New South Wales,OMS-PDB1000,LF1837,MITG,0.69,8.0,12.0,-0.33,108.0,72.0,72.0
423,119909735651,Australia,New South Wales,OMS-PDBS2,DS100A,MITG,0.58,3.0,19.0,-0.84,42.0,7.0,0.0
424,119909735651,Australia,New South Wales,OMS-PDBS2,LF1837,MITG,0.68,3.0,19.0,-0.84,108.0,17.0,17.0
425,119909735651,Australia,New South Wales,OMS-T10SB,DS100A,MITG,0.58,10.0,25.0,-0.6,42.0,17.0,17.0
426,119909735651,Australia,New South Wales,OMS-T10SB,LF1837,MITG,0.64,10.0,25.0,-0.6,108.0,43.0,43.0
427,119910287216,Australia,Victoria,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,3.0
428,119910338851,Australia,New South Wales,173022,DS100A,MITG,0.6,2.0,7.0,-0.71,42.0,12.0,0.0
429,119910338851,Australia,New South Wales,173022,LF1837,MITG,0.72,2.0,7.0,-0.71,108.0,31.0,31.0
430,119910338851,Australia,New South Wales,174006,LF1837,MITG,0.69,1.0,19.0,-0.95,108.0,5.0,0.0
431,119910338851,Australia,New South Wales,176647,LF1837,MITG,0.8,47.0,13.0,2.62,108.0,391.0,391.0
432,119910338851,Australia,New South Wales,ABSTACK30X,186-0106,MITG,0.53,90.0,62.0,0.45,137.0,199.0,0.0
433,119910338851,Australia,New South Wales,ABSTACK30X,DS100A,MITG,0.54,90.0,62.0,0.45,42.0,61.0,0.0
434,119910338851,Australia,New South Wales,ABSTACK30X,LF1837,MITG,0.64,90.0,62.0,0.45,108.0,157.0,157.0
435,119910338851,Australia,New South Wales,D-YS,DS100A,MITG,0.8,9.0,9.0,0.0,42.0,42.0,42.0
436,119910338851,Australia,New South Wales,LF1937,186-0106,MITG,0.56,30.0,125.0,-0.76,137.0,33.0,33.0
437,119910338851,Australia,New South Wales,LF1937,340-000-000,MITG,0.5,30.0,125.0,-0.76,24.0,6.0,0.0
438,119910338851,Australia,New South Wales,LF1937,DS100A,MITG,0.58,30.0,125.0,-0.76,42.0,10.0,10.0
439,119910338851,Australia,New South Wales,LF1937,LF1837,MITG,0.7,30.0,125.0,-0.76,108.0,26.0,26.0
440,119910338851,Australia,New South Wales,LF2019,DS100A,MITG,0.6,7.0,26.0,-0.73,42.0,11.0,11.0
441,119910338851,Australia,New South Wales,LF2019,LF1837,MITG,0.7,7.0,26.0,-0.73,108.0,29.0,29.0
442,119910338851,Australia,New South Wales,LF4418,186-0106,MITG,0.57,13.0,66.0,-0.8,137.0,27.0,0.0
443,119910338851,Australia,New South Wales,LF4418,340-000-000,MITG,0.52,13.0,66.0,-0.8,24.0,5.0,0.0
